Product_ID,Material_Name,Package_Size,CAS_Number,New CAS,Price_THB_total,Price_THB/g,Notes,Is_Dilution,Active_Material,Solvent,Active_%,Supplier,Product_URL
3971,Ethyl Anthranilate (FEMA,1 g,87-25-2,,528.25,528.2500,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/ungrouped/3971-ethyl-anthranilatefema-2421.html
2905,Evernyl (Veramoss),1 g,4707-47-5,,83.37,83.3700,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/yeast-moss-ยีส-มอสส์/2905-veramoss.html
2877,Ethylene Brassylate,1 g,105-95-3,,44.46,44.4600,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/musk-มัสก์/2877-ethylene-brassylate.html
2841,Longifolene,1 g,475-20-7,,41.47,41.4700,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/wood-ไม้-เปลือกไม้/2841-longifolene.html
2819,Ethyl Maltol,1 g,4940-11-8,,48.75,48.7500,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/vanilla-วานิลลา/2819-ethyl-maltol-fema-3487.html
2806,p‑Cresyl Phenyl Acetate,1 g,101-94-0,,73.99,73.9900,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/animal-สัตว์/2806-para-cresyl-phenyl-acetate-fema-3077.html
2805,Rum Ether,1 g,8030-89-5,,45.76,45.7600,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/tar-ควัน/2805-rum-ether-pyroligneous-acids-ethyl-esters.html
2783,Para,1 g,100-06-1,,48.45,48.4500,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/spice-เผ็ดร้อน/2783-para-acetanisole.html
2756,Ethyl Phenyl Acetate,1 g,101-97-3,,48.45,48.4500,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/rose-กุหลาบ/2756-ethyl-phenyl-acetate.html
2739,Methyl Cinnamate (FEMA‑2698),1 g,103-26-4,,43.47,43.4700,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/frankincense-กำยาน/2739-methyl-cinnamate-fema-2698.html
2730,Methyl Phenyl Acetate,1 g,101-41-7,,42.03,42.0300,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/phenolic-ยา/2730-methyl-phenyl-acetate.html
2726,Amyl Salicylate,1 g,2050-08-0,,38.44,38.4400,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/orchid-กล้วยไม้/2726-amyl-salicylate.html
2720,p‑Methyl Acetophenone,1 g,122-00-9,,44.66,44.6600,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/narcotic-ยาเสพติด/2720-para-methyl-acetophenone.html
2705,Floral Pyranol,1 g,63500-71-0,,48.95,48.9500,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/lily-of-the-valley/2705-floral-pyranol.html
2684,Dimethyl Benzyl Carbinol,1 g,,,48.45,48.4500,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/linalool-ฟรีเซีย/2684-dimethyl-benzyl-carbinol.html
2676,Beta,1 g,,,48.45,48.4500,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/konifer-ต้นสน/2676-beta-pinene-fema-2903.html
2663,Alpha,1 g,,,40.47,40.4700,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/jasmine-มะลิ/2663-alpha-hexyl-cinnamaldehyde-fema-2569.html
2655,Alpha,1 g,,,69.40,69.4000,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/iris-ไอริส/2655-alpha-ionone.html
2650,Gamma,1 g,,,100.92,100.9200,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/herb-สมุนไพร/2650-gamma-valerolactone-fema-3103.html
2600,Styralyl Alcohol (FEMA‑2685),1 g,98-85-1,,44.36,44.3600,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/green-พืช-ใบไม้เขียว/2600-styralyl-alcohol-fema-2685-.html
2550,Ethyl Lactate,1 g,97-64-3,,39.48,39.4800,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/fruit-ผลไม้/2550-ethyl-lactate-fema-2440.html
2520,2‑Methyl Pyrazine,1 g,109-08-0,,69.40,69.4000,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/edible-อาหาร/2520-2-methyl-pyrazine-fema-3309.html
2503,Gamma‑Octalactone,1 g,104-50-7,,47.36,47.3600,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/dairy-นม-เนย/2503-gamma-octalactone-fema-2796.html
2482,Citronellal,1 g,106-23-0,,48.72,48.7200,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/citrus-ส้ม-เปรี้ยว-สดชื่น/2482-citronellal.html
2468,Ethyl Salicylate,1 g,118-61-6,,52.44,52.4400,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/ice-cold-เย็น/2468-ethyl-salicylate.html
2425,Anisyl Acetate (FEMA,1 g,104-21-2,,69.40,69.4000,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/aldehyde-ไขมัน/2425-anisyl-acetate-fema-2098.html
33647,Isopropyl Myristate,1 g,110-27-0,,35.99,35.9900,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/solvent/33647-isopropyl-myristate-fema-3556.html
5846,Virginia Tobacco Absolute,1 g,,,378.63,378.6300,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/tar-ควัน/5846-virginia-tobacco-absolute.html
3894,Isobutyraldehyde,1 g,78-84-2,,35.00,35.0000,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/ungrouped/3894-isobutyraldehydefema-2220.html
2906,Floralozone,1 g,67634-15-5,,59.43,59.4300,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/yeast-moss-ยีส-มอสส์/2906-ozone-propanal-floralozone.html
2878,Cashmeran,1 g,33704-61-9,,127.76,127.7600,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/musk-มัสก์/2878-musk-indanone-cashmeran.html
2842,Bacdanol (Sandalrome/Sandenol 208),1 g,28219-61-6,,63.22,63.2200,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/wood-ไม้-เปลือกไม้/2842-sandalrome-bacdanol-sandenol-208.html
2820,Propenyl Guaiethol (Vaniatrope),1 g,94-86-0,,426.01,426.0100,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/vanilla-วานิลลา/2820-propenyl-guaethol-vaniatrope.html
2807,Indole,1 g,120-72-9,,59.93,59.9300,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/animal-สัตว์/2807-indole-fema-2593.html
2784,Eugenol (FEMA,1 g,97-53-0,,50.65,50.6500,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/spice-เผ็ดร้อน/2784-eugenol-fema-2467.html
2757,Phenethyl Propionate (FEMA,1 g,122-70-3,,45.26,45.2600,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/rose-กุหลาบ/2757-phenethyl-propionate-fema-2867.html
2740,Phenethyl Salicylate,1 g,87-22-9,,52.44,52.4400,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/frankincense-กำยาน/2740-phenethyl-salicylate.html
2731,p‑Methyl Anisole,1 g,104-93-8,,52.44,52.4400,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/phenolic-ยา/2731-para-methyl-anisole.html
2727,Butyl Salicylate,1 g,2052-14-4,,69.40,69.4000,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/orchid-กล้วยไม้/2727-butyl-salicylate.html
2721,Gardenia Acetal (Floropal),1 g,5182-36-5,,78.38,78.3800,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/narcotic-ยาเสพติด/2721-gardenia-acetal.html
2706,Cyclamen Aldehyde,1 g,103-95-7,,59.43,59.4300,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/lily-of-the-valley/2706-cyclamen-aldehyde-fema-2743.html
2685,Linalool (FEMA,1 g,78-70-6,,49.45,49.4500,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/linalool-ฟรีเซีย/2685-linalool-fema-2635.html
2677,Fenchol,1 g,,,54.64,54.6400,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/konifer-ต้นสน/2677-fenchol-fenchyl-alcohol-fema-2480.html
2664,Cis,1 g,,,184.61,184.6100,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/jasmine-มะลิ/2664-jasmone-cis-fema-3196.html
2651,Cyclabute,1 g,,,56.93,56.9300,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/herb-สมุนไพร/2651-tricyclodecenyl-isobutyrate-cyclabute.html
2601,Hexyl Hexanoate (FEMA‑2572),1 g,6378-65-0,,46.16,46.1600,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/green-พืช-ใบไม้เขียว/2601-hexyl-hexanoate-fema-2572.html
2551,Amyl Butyrate,1 g,540-18-1,,58.43,58.4300,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/fruit-ผลไม้/2551-amyl-butyrate-fema-2059.html
2504,2‑Methyl Valeric Acid,1 g,97-61-0,,73.99,73.9900,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/dairy-นม-เนย/2504-2-methyl-valeric-acid-fema-2754.html
2483,β‑Naphthyl Ethyl Ether,1 g,93-18-5,,44.66,44.6600,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/citrus-ส้ม-เปรี้ยว-สดชื่น/2483-beta-naphthyl-ethyl-ether.html
2469,Isopulegol,1 g,89-79-2,,208.55,208.5500,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/ice-cold-เย็น/2469-isopulegol.html
2426,"Nonanal, aldehyde C",6 g,124-19-6,,67.71,11.2850,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/aldehyde-ไขมัน/2426-nonanal-aldehyde-c-9-fema-2782.html
33771,Tabanon,1 g,13215-88-8,,727.75,727.7500,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/tar-ควัน/33771-eeez-tobacco-cyclohexenone-fema-4663.html
2907,Scentenal,1 g,86803-90-9,,136.65,136.6500,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/yeast-moss-ยีส-มอสส์/2907-ocean-carboxaldehyde-scentenal.html
2843,Methyl Cedryl Ketone,1 g,32388-55-9,,50.65,50.6500,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/wood-ไม้-เปลือกไม้/2843-methyl-cedryl-ketone.html
2821,Coumarin,1 g,91-64-5,,43.47,43.4700,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/vanilla-วานิลลา/2821-coumarin.html
2808,Ambrox DL (Cetalox),1 g,3738-00-9,,776.13,776.1300,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/animal-สัตว์/2808-amber-naphthofuran.html
2785,Isoeugenyl Acetate (FEMA,1 g,93-29-8,,110.80,110.8000,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/spice-เผ็ดร้อน/2785-isoeugenyl-acetate-fema-2470.html
2758,9,1 g,13019-22-2,,95.34,95.3400,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/rose-กุหลาบ/2758-9-decen-1-ol.html
2741,Bornyl Acetate (FEMA,1 g,76-49-3,,61.42,61.4200,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/frankincense-กำยาน/2741-bornyl-acetate-fema-2159.html
2732,p‑Cresyl Acetate (FEMA‑3073),1 g,140-39-6,,52.44,52.4400,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/phenolic-ยา/2732-para-cresyl-acetate-fema-3073.html
2728,Hexyl Salicylate,1 g,6259-76-3,,41.47,41.4700,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/orchid-กล้วยไม้/2728-hexyl-salicylate.html
2722,Dimethyl Anthranilate,1 g,85-91-6,,106.49,106.4900,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/narcotic-ยาเสพติด/2722-dimethyl-anthranilate.html
2707,Hydroxycitronellal,1 g,107-75-5,,52.74,52.7400,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/lily-of-the-valley/2707-hydroxycitronellal-fema-2583.html
2686,Tetrahydro Linalool,1 g,78-69-3,,47.96,47.9600,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/linalool-ฟรีเซีย/2686-tetrahydro-linalool-tetrahydro-muguol-citrus-ocimenol.html
2678,Terpinolene 60%,1 g,,,42.47,42.4700,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/konifer-ต้นสน/2678-terpinolene-60-fema-3046.html
2665,Hedione,1 g,,,57.43,57.4300,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/jasmine-มะลิ/2665-methyl-dihydrojasmonate-hedione.html
2657,Beta,1 g,,,64.91,64.9100,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/iris-ไอริส/2657-beta-ionone-fema-2595.html
2652,Elintaal,1 g,,,304.77,304.7700,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/herb-สมุนไพร/2652-acetaldehyde-ethyl-linalyl-acetal-elintaal.html
2602,Galbascone (Dynascone),1 g,56973-85-4,,487.45,487.4500,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/green-พืช-ใบไม้เขียว/2602-galbascone-dynascone.html
2552,cis‑3‑Hexenyl Isobutyrate,1 g,41519-23-7,,279.18,279.1800,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/fruit-ผลไม้/2552-cis-3-hexenyl-isobutyrate-fema-3929.html
2521,Nutty Quinoxaline,1 g,34413-35-9,,344.21,344.2100,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/edible-อาหาร/2521-nutty-quinoxaline.html
2505,6‑Methyl Coumarin,1 g,92-48-8,,94.46,94.4600,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/dairy-นม-เนย/2505-6-methyl-coumarin-fema-2699.html
2484,β‑Naphthyl Methyl Ether,1 g,93-04-9,,38.08,38.0800,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/citrus-ส้ม-เปรี้ยว-สดชื่น/2484-beta-naphthyl-methyl-ether.html
2470,Camphor,1 g,76-22-2,,42.17,42.1700,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/ice-cold-เย็น/2470-camphor.html
32346,Natural Propyl Propionate (FEMA,1 g,106-36-5,,129.25,129.2500,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/ungrouped/32346-natural-propyl-propionate-fema-2958.html
2908,2‑Ethyl Fenchol (Terrasol),1 g,18368-91-7,,711.48,711.4800,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/yeast-moss-ยีส-มอสส์/2908-2-ethyl-fenchol-terrasol.html
2844,Kephalis,1 g,36306-87-3,,107.31,107.3100,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/wood-ไม้-เปลือกไม้/2844-woody-cyclohexanone-kephalis.html
2809,Isobutyl Quinoline,1 g,65442-31-1,,428.50,428.5000,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/animal-สัตว์/2809-isobutyl-quinoline.html
2786,Eugenyl Acetate (FEMA,1 g,93-28-7,,109.30,109.3000,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/spice-เผ็ดร้อน/2786-eugenyl-acetate-fema-2469.html
2759,Neryl Acetate (FEMA,1 g,141-12-8,,99.63,99.6300,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/rose-กุหลาบ/2759-neryl-acetate-fema-2773.html
2742,Cinnamic Acid (FEMA,1 g,621-82-9,,42.57,42.5700,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/frankincense-กำยาน/2742-cinnamic-acid-fema-2288.html
2733,Thymol (crystal),1 g,89-83-8,,49.75,49.7500,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/สารฆ่าเชื้อ-disinfectant/2733-thymol.html
2729,Isoamyl Salicylate,1 g,87-20-7,,39.48,39.4800,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/orchid-กล้วยไม้/2729-isoamyl-salicylate.html
2723,Aurantiol,1 g,89-43-0,,65.01,65.0100,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/narcotic-ยาเสพติด/2723-aurantiol-schiffs-base-ma-hydroxy.html
2708,Bourgeonal,1 g,18127-01-0,,119.24,119.2400,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/lily-of-the-valley/2708-cyclamen-propanal-bourgeonal.html
2687,Nerolidol (FEMA,1 g,7212-44-4,,73.69,73.6900,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/linalool-ฟรีเซีย/2687-nerolidol-fema-2772.html
2666,Hedione high cis,1 g,,,168.65,168.6500,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/jasmine-มะลิ/2666-methyl-dihydrojasmonate-hedione.html
